ID,Flight Number,Origin Airport,Origin Code,Destination Airport,Destination Code,Departing Date,Departing Time,Duration,Distance,Time Zone Difference,Arrival Date,Arrival Time,Flight Type, Surcharge,Food Served,Route Cost,Miner Points,Total Seats,First Class Seats,Business Class Seats,Main Cabin Seats,First Class Price,Business Class Price,Main Cabin Price,First Class Seats Sold,Business Class Seats Sold,Main Cabin Seats Sold,Total First Class Revenue,Total Business Class Revenue,Total Main Cabin Revenue,
1732,2341732,Abraham Gonzalez International Airport,CJS,Aeropuerto Internacional Benito Juarez,MEX,3/4/2023,8:25 AM,142,957,1,3/4/2023,11:47 AM,International,3,TRUE,63428,2871,164,14,54,96,6232,3118,1227,0,0,0,0,0,0,0
1733,2351733,Abraham Gonzalez International Airport,CJS,Aeropuerto Internacional Benito Juarez,MEX,3/4/2023,12:10 PM,142,957,1,3/4/2023,3:32 PM,International,3,TRUE,63428,2871,161,8,55,98,12118,5145,972,0,0,0,0,0,0,0
1734,2361734,Abraham Gonzalez International Airport,CJS,Aeropuerto Internacional Benito Juarez,MEX,3/4/2023,3:05 PM,142,957,1,3/4/2023,6:27 PM,International,3,TRUE,63428,2871,157,9,45,103,11421,4506,788,0,0,0,0,0,0,0
1735,2371735,Abraham Gonzalez International Airport,CJS,Aeropuerto Internacional Benito Juarez,MEX,3/4/2023,6:50 PM,142,957,1,3/4/2023,10:12 PM,International,3,TRUE,63428,2871,162,14,44,104,9840,3887,1224,0,0,0,0,0,0,0
1736,2381736,Aeropuerto Internacional Benito Juarez,MEX,Abraham Gonzalez International Airport,CJS,3/4/2023,5:30 AM,142,957,-1,3/4/2023,6:52 AM,International,3,TRUE,67866,2871,142,8,49,85,10242,5209,789,0,0,0,0,0,0,0
1737,2301737,Aeropuerto Internacional Benito Juarez,MEX,Abraham Gonzalez International Airport,CJS,3/4/2023,8:25 AM,142,957,-1,3/4/2023,9:47 AM,International,3,TRUE,67866,2871,151,13,45,93,11093,4124,879,0,0,0,0,0,0,0
1738,2311738,Aeropuerto Internacional Benito Juarez,MEX,Abraham Gonzalez International Airport,CJS,3/4/2023,12:10 PM,142,957,-1,3/4/2023,1:32 PM,International,3,TRUE,67866,2871,141,8,46,87,11472,4516,726,0,0,0,0,0,0,0
1739,2321739,Aeropuerto Internacional Benito Juarez,MEX,Abraham Gonzalez International Airport,CJS,3/4/2023,3:05 PM,142,957,-1,3/4/2023,4:27 PM,International,3,TRUE,67866,2871,172,12,62,98,9218,4671,1309,0,0,0,0,0,0,0
1740,2331740,Aeropuerto Internacional Benito Juarez,MEX,Abraham Gonzalez International Airport,CJS,3/4/2023,6:50 PM,142,957,-1,3/4/2023,8:12 PM,International,3,TRUE,67866,2871,163,9,52,102,6309,4286,898,0,0,0,0,0,0,0
1741,2341741,Aeropuerto Internacional Benito Juarez,MEX,Abraham Gonzalez International Airport,CJS,3/4/2023,9:45 PM,142,957,-1,3/4/2023,11:07 PM,International,3,TRUE,67866,2871,176,13,64,99,8792,5081,870,0,0,0,0,0,0,0
1742,2351742,Aeropuerto Internacional Benito Juarez,MEX,Abraham Gonzalez International Airport,CJS,3/5/2023,1:30 AM,142,957,-1,3/5/2023,2:52 AM,International,3,TRUE,67866,2871,158,8,49,101,5963,4579,1050,0,0,0,0,0,0,0
1743,2361743,Orlando International Airport,ORL,Los Angeles International Airport,LAX,3/4/2023,5:30 AM,281,1927,-3,3/4/2023,7:11 AM,Domestic,0,FALSE,60001,3854,144,9,42,93,2373,836,236,0,0,0,0,0,0,0
1744,2371744,Orlando International Airport,ORL,Los Angeles International Airport,LAX,3/4/2023,8:25 AM,281,1927,-3,3/4/2023,10:06 AM,Domestic,0,FALSE,60001,3854,150,8,47,95,3432,913,344,0,0,0,0,0,0,0
1745,2381745,Orlando International Airport,ORL,Los Angeles International Airport,LAX,3/4/2023,12:10 PM,281,1927,-3,3/4/2023,1:51 PM,Domestic,0,FALSE,60001,3854,156,9,54,93,2615,862,305,0,0,0,0,0,0,0
1746,2301746,Los Angeles International Airport,LAX,Orlando International Airport,ORL,3/4/2023,5:30 AM,281,1927,3,3/4/2023,1:11 PM,Domestic,0,FALSE,69447,3854,162,9,61,92,2744,787,381,0,0,0,0,0,0,0
1747,2311747,Los Angeles International Airport,LAX,Orlando International Airport,ORL,3/4/2023,8:25 AM,281,1927,3,3/4/2023,4:06 PM,Domestic,0,FALSE,69447,3854,159,14,57,88,1375,996,301,0,0,0,0,0,0,0
1748,2321748,Los Angeles International Airport,LAX,Orlando International Airport,ORL,3/4/2023,12:10 PM,281,1927,3,3/4/2023,7:51 PM,Domestic,0,FALSE,69447,3854,156,8,63,85,1881,1064,202,0,0,0,0,0,0,0
1749,2331749,Los Angeles International Airport,LAX,Orlando International Airport,ORL,3/4/2023,3:05 PM,281,1927,3,3/4/2023,10:46 PM,Domestic,0,FALSE,69447,3854,142,12,40,90,2121,869,542,0,0,0,0,0,0,0
1750,2341750,Los Angeles International Airport,LAX,Orlando International Airport,ORL,3/4/2023,6:50 PM,281,1927,3,3/5/2023,2:31 AM,Domestic,0,FALSE,69447,3854,166,14,53,99,2818,773,466,0,0,0,0,0,0,0
1751,2351751,Logan International Airport,BOS,Los Angeles International Airport,LAX,3/4/2023,5:30 AM,326,2269,-3,3/4/2023,7:56 AM,Domestic,0,TRUE,78648,4538,151,8,43,100,2979,1194,263,0,0,0,0,0,0,0
1752,2361752,Logan International Airport,BOS,Los Angeles International Airport,LAX,3/4/2023,8:25 AM,326,2269,-3,3/4/2023,10:51 AM,Domestic,0,TRUE,78648,4538,167,8,60,99,1380,699,485,0,0,0,0,0,0,0
1753,2371753,Logan International Airport,BOS,Los Angeles International Airport,LAX,3/4/2023,12:10 PM,326,2269,-3,3/4/2023,2:36 PM,Domestic,0,TRUE,78648,4538,151,15,46,90,2435,1102,279,0,0,0,0,0,0,0
1754,2381754,Logan International Airport,BOS,Los Angeles International Airport,LAX,3/4/2023,3:05 PM,326,2269,-3,3/4/2023,5:31 PM,Domestic,0,TRUE,78648,4538,151,8,50,93,2061,1012,318,0,0,0,0,0,0,0
1755,2301755,Logan International Airport,BOS,Los Angeles International Airport,LAX,3/4/2023,6:50 PM,326,2269,-3,3/4/2023,9:16 PM,Domestic,0,TRUE,78648,4538,158,13,44,101,3174,811,250,0,0,0,0,0,0,0
1756,2311756,Logan International Airport,BOS,Los Angeles International Airport,LAX,3/4/2023,9:45 PM,326,2269,-3,3/5/2023,12:11 AM,Domestic,0,TRUE,78648,4538,160,13,61,86,2057,946,152,0,0,0,0,0,0,0
1757,2321757,Logan International Airport,BOS,Los Angeles International Airport,LAX,3/5/2023,1:30 AM,326,2269,-3,3/5/2023,3:56 AM,Domestic,0,TRUE,78648,4538,166,8,62,96,1570,731,430,0,0,0,0,0,0,0
1758,2331758,Los Angeles International Airport,LAX,Logan International Airport,BOS,3/4/2023,5:30 AM,326,2269,3,3/4/2023,1:56 PM,Domestic,0,TRUE,69898,4538,142,10,41,91,1815,957,185,0,0,0,0,0,0,0
1759,2341759,Los Angeles International Airport,LAX,Logan International Airport,BOS,3/4/2023,8:25 AM,326,2269,3,3/4/2023,4:51 PM,Domestic,0,TRUE,69898,4538,159,14,50,95,1589,799,473,0,0,0,0,0,0,0
1760,2351760,Los Angeles International Airport,LAX,Logan International Airport,BOS,3/4/2023,12:10 PM,326,2269,3,3/4/2023,8:36 PM,Domestic,0,TRUE,69898,4538,157,14,43,100,1444,940,468,0,0,0,0,0,0,0
1761,2361761,Los Angeles International Airport,LAX,Logan International Airport,BOS,3/4/2023,3:05 PM,326,2269,3,3/4/2023,11:31 PM,Domestic,0,TRUE,69898,4538,153,13,41,99,1992,849,500,0,0,0,0,0,0,0
1762,2371762,Los Angeles International Airport,LAX,Logan International Airport,BOS,3/4/2023,6:50 PM,326,2269,3,3/5/2023,3:16 AM,Domestic,0,TRUE,69898,4538,161,14,62,85,2196,656,319,0,0,0,0,0,0,0
1763,2381763,Los Angeles International Airport,LAX,Logan International Airport,BOS,3/4/2023,9:45 PM,326,2269,3,3/5/2023,6:11 AM,Domestic,0,TRUE,69898,4538,173,10,62,101,1473,591,170,0,0,0,0,0,0,0
1764,2301764,El Paso International Airport,ELP,Cancun International Airport,CUN,3/4/2023,5:30 AM,190,1229,2,3/4/2023,10:40 AM,International,4,TRUE,57774,3687,170,11,63,96,6865,3554,744,0,0,0,0,0,0,0
1765,2311765,El Paso International Airport,ELP,Cancun International Airport,CUN,3/4/2023,8:25 AM,190,1229,2,3/4/2023,1:35 PM,International,4,TRUE,57774,3687,167,9,64,94,4593,5600,1065,0,0,0,0,0,0,0
1766,2321766,El Paso International Airport,ELP,Cancun International Airport,CUN,3/4/2023,12:10 PM,190,1229,2,3/4/2023,5:20 PM,International,4,TRUE,57774,3687,157,13,48,96,13240,5139,1241,0,0,0,0,0,0,0
1767,2331767,El Paso International Airport,ELP,Cancun International Airport,CUN,3/4/2023,3:05 PM,190,1229,2,3/4/2023,8:15 PM,International,4,TRUE,57774,3687,158,14,48,96,10667,2796,1319,0,0,0,0,0,0,0
1768,2341768,El Paso International Airport,ELP,Cancun International Airport,CUN,3/4/2023,6:50 PM,190,1229,2,3/5/2023,12:00 AM,International,4,TRUE,57774,3687,165,14,55,96,9301,4280,817,0,0,0,0,0,0,0
1769,2351769,El Paso International Airport,ELP,Cancun International Airport,CUN,3/4/2023,9:45 PM,190,1229,2,3/5/2023,2:55 AM,International,4,TRUE,57774,3687,152,10,53,89,10881,4157,1009,0,0,0,0,0,0,0
1770,2361770,Cancun International Airport,CUN,El Paso International Airport,ELP,3/4/2023,5:30 AM,190,1229,-2,3/4/2023,6:40 AM,International,4,TRUE,75296,3687,177,15,59,103,6728,3499,984,0,0,0,0,0,0,0
1771,2371771,Cancun International Airport,CUN,El Paso International Airport,ELP,3/4/2023,8:25 AM,190,1229,-2,3/4/2023,9:35 AM,International,4,TRUE,75296,3687,165,15,56,94,5075,3217,1054,0,0,0,0,0,0,0
1772,2381772,Cancun International Airport,CUN,El Paso International Airport,ELP,3/4/2023,12:10 PM,190,1229,-2,3/4/2023,1:20 PM,International,4,TRUE,75296,3687,151,10,45,96,8334,3845,934,0,0,0,0,0,0,0
1773,2301773,Cancun International Airport,CUN,El Paso International Airport,ELP,3/4/2023,3:05 PM,190,1229,-2,3/4/2023,4:15 PM,International,4,TRUE,75296,3687,153,15,48,90,4929,5658,1254,0,0,0,0,0,0,0
1774,2311774,Cancun International Airport,CUN,El Paso International Airport,ELP,3/4/2023,6:50 PM,190,1229,-2,3/4/2023,8:00 PM,International,4,TRUE,75296,3687,143,13,43,87,11098,4200,1281,0,0,0,0,0,0,0
1775,2321775,Cancun International Airport,CUN,El Paso International Airport,ELP,3/4/2023,9:45 PM,190,1229,-2,3/4/2023,10:55 PM,International,4,TRUE,75296,3687,140,8,46,86,5366,4730,645,0,0,0,0,0,0,0
1776,2331776,Cancun International Airport,CUN,El Paso International Airport,ELP,3/5/2023,1:30 AM,190,1229,-2,3/5/2023,2:40 AM,International,4,TRUE,75296,3687,168,13,63,92,11578,5206,998,0,0,0,0,0,0,0
1777,2341777,El Paso International Airport,ELP,Toronto Pearson International Airport,YYZ,3/4/2023,5:30 AM,219,1449,2,3/4/2023,11:09 AM,International,4,TRUE,74216,4347,150,9,47,94,8952,4783,1155,0,0,0,0,0,0,0
1778,2351778,El Paso International Airport,ELP,Toronto Pearson International Airport,YYZ,3/4/2023,8:25 AM,219,1449,2,3/4/2023,2:04 PM,International,4,TRUE,74216,4347,155,12,53,90,8887,3930,1140,0,0,0,0,0,0,0
1779,2361779,El Paso International Airport,ELP,Toronto Pearson International Airport,YYZ,3/4/2023,12:10 PM,219,1449,2,3/4/2023,5:49 PM,International,4,TRUE,74216,4347,156,15,49,92,8875,3755,936,0,0,0,0,0,0,0
1780,2371780,El Paso International Airport,ELP,Toronto Pearson International Airport,YYZ,3/4/2023,3:05 PM,219,1449,2,3/4/2023,8:44 PM,International,4,TRUE,74216,4347,166,12,55,99,10765,4486,846,0,0,0,0,0,0,0
1781,2381781,El Paso International Airport,ELP,Toronto Pearson International Airport,YYZ,3/4/2023,6:50 PM,219,1449,2,3/5/2023,12:29 AM,International,4,TRUE,74216,4347,136,8,42,86,8393,4172,851,0,0,0,0,0,0,0
1782,2301782,El Paso International Airport,ELP,Toronto Pearson International Airport,YYZ,3/4/2023,9:45 PM,219,1449,2,3/5/2023,3:24 AM,International,4,TRUE,74216,4347,158,9,63,86,12704,3372,799,0,0,0,0,0,0,0
1783,2311783,El Paso International Airport,ELP,Toronto Pearson International Airport,YYZ,3/5/2023,1:30 AM,219,1449,2,3/5/2023,7:09 AM,International,4,TRUE,74216,4347,143,10,46,87,4648,3142,835,0,0,0,0,0,0,0
1784,2321784,Toronto Pearson International Airport,YYZ,El Paso International Airport,ELP,3/4/2023,5:30 AM,219,1449,-2,3/4/2023,7:09 AM,International,4,TRUE,71962,4347,161,9,64,88,10320,3775,861,0,0,0,0,0,0,0
1785,2331785,Toronto Pearson International Airport,YYZ,El Paso International Airport,ELP,3/4/2023,8:25 AM,219,1449,-2,3/4/2023,10:04 AM,International,4,TRUE,71962,4347,154,12,50,92,5048,4319,1350,0,0,0,0,0,0,0
1786,2341786,Toronto Pearson International Airport,YYZ,El Paso International Airport,ELP,3/4/2023,12:10 PM,219,1449,-2,3/4/2023,1:49 PM,International,4,TRUE,71962,4347,162,11,48,103,4475,4186,906,0,0,0,0,0,0,0
1787,2351787,El Paso International Airport,ELP,Paris Charles de Gaulle Airport,CDG,3/4/2023,5:30 AM,639,4662,8,3/5/2023,12:09 AM,International,12,TRUE,77642,13986,177,11,64,102,5848,3576,952,0,0,0,0,0,0,0
1788,2361788,El Paso International Airport,ELP,Paris Charles de Gaulle Airport,CDG,3/4/2023,8:25 AM,639,4662,8,3/5/2023,3:04 AM,International,12,TRUE,77642,13986,149,11,50,88,8036,4833,884,0,0,0,0,0,0,0
1789,2371789,El Paso International Airport,ELP,Paris Charles de Gaulle Airport,CDG,3/4/2023,12:10 PM,639,4662,8,3/5/2023,6:49 AM,International,12,TRUE,77642,13986,149,9,50,90,8559,4764,1141,0,0,0,0,0,0,0
1790,2381790,El Paso International Airport,ELP,Paris Charles de Gaulle Airport,CDG,3/4/2023,3:05 PM,639,4662,8,3/5/2023,9:44 AM,International,12,TRUE,77642,13986,167,10,54,103,12455,4420,772,0,0,0,0,0,0,0
1791,2301791,El Paso International Airport,ELP,Paris Charles de Gaulle Airport,CDG,3/4/2023,6:50 PM,639,4662,8,3/5/2023,1:29 PM,International,12,TRUE,77642,13986,139,10,40,89,7930,3555,1185,0,0,0,0,0,0,0
1792,2311792,El Paso International Airport,ELP,Paris Charles de Gaulle Airport,CDG,3/4/2023,9:45 PM,639,4662,8,3/5/2023,4:24 PM,International,12,TRUE,77642,13986,143,8,45,90,4424,4456,999,0,0,0,0,0,0,0
1793,2321793,El Paso International Airport,ELP,Paris Charles de Gaulle Airport,CDG,3/5/2023,1:30 AM,639,4662,8,3/5/2023,8:09 PM,International,12,TRUE,77642,13986,160,13,46,101,9609,4167,1206,0,0,0,0,0,0,0
1794,2331794,Paris Charles de Gaulle Airport,CDG,El Paso International Airport,ELP,3/4/2023,5:30 AM,639,4662,-8,3/4/2023,8:09 AM,International,12,TRUE,75395,13986,163,11,58,94,6840,5759,1091,0,0,0,0,0,0,0
1795,2341795,Paris Charles de Gaulle Airport,CDG,El Paso International Airport,ELP,3/4/2023,8:25 AM,639,4662,-8,3/4/2023,11:04 AM,International,12,TRUE,75395,13986,156,8,54,94,6359,3003,1397,0,0,0,0,0,0,0
1796,2351796,Paris Charles de Gaulle Airport,CDG,El Paso International Airport,ELP,3/4/2023,12:10 PM,639,4662,-8,3/4/2023,2:49 PM,International,12,TRUE,75395,13986,166,11,62,93,11334,3262,1109,0,0,0,0,0,0,0
1797,2361797,Paris Charles de Gaulle Airport,CDG,El Paso International Airport,ELP,3/4/2023,3:05 PM,639,4662,-8,3/4/2023,5:44 PM,International,12,TRUE,75395,13986,155,8,59,88,9181,3569,869,0,0,0,0,0,0,0
1798,2371798,El Paso International Airport,ELP,Tokyo Haneda Airport,HND,3/4/2023,5:30 AM,725,5322,16,3/5/2023,9:35 AM,International,14,TRUE,75058,15966,168,9,63,96,11185,3394,1409,0,0,0,0,0,0,0
1799,2381799,El Paso International Airport,ELP,Tokyo Haneda Airport,HND,3/4/2023,8:25 AM,725,5322,16,3/5/2023,12:30 PM,International,14,TRUE,75058,15966,149,9,50,90,11364,3132,1184,0,0,0,0,0,0,0
1800,2301800,El Paso International Airport,ELP,Tokyo Haneda Airport,HND,3/4/2023,12:10 PM,725,5322,16,3/5/2023,4:15 PM,International,14,TRUE,75058,15966,161,13,58,90,5073,5607,875,0,0,0,0,0,0,0
1801,2311801,El Paso International Airport,ELP,Tokyo Haneda Airport,HND,3/4/2023,3:05 PM,725,5322,16,3/5/2023,7:10 PM,International,14,TRUE,75058,15966,172,14,59,99,9213,4076,952,0,0,0,0,0,0,0
1802,2321802,Tokyo Haneda Airport,HND,El Paso International Airport,ELP,3/4/2023,5:30 AM,725,5322,-16,3/4/2023,1:35 AM,International,14,TRUE,51377,15966,155,11,51,93,4936,3987,810,0,0,0,0,0,0,0
1803,2331803,Tokyo Haneda Airport,HND,El Paso International Airport,ELP,3/4/2023,8:25 AM,725,5322,-16,3/4/2023,4:30 AM,International,14,TRUE,51377,15966,155,15,54,86,9917,2958,1375,0,0,0,0,0,0,0
1804,2341804,Tokyo Haneda Airport,HND,El Paso International Airport,ELP,3/4/2023,12:10 PM,725,5322,-16,3/4/2023,8:15 AM,International,14,TRUE,51377,15966,154,12,51,91,6060,4737,852,0,0,0,0,0,0,0
1805,2351805,Tokyo Haneda Airport,HND,El Paso International Airport,ELP,3/4/2023,3:05 PM,725,5322,-16,3/4/2023,11:10 AM,International,14,TRUE,51377,15966,165,14,60,91,10320,5202,1398,0,0,0,0,0,0,0
1806,2361806,Tokyo Haneda Airport,HND,El Paso International Airport,ELP,3/4/2023,6:50 PM,725,5322,-16,3/4/2023,2:55 PM,International,14,TRUE,51377,15966,153,10,52,91,6415,4113,1232,0,0,0,0,0,0,0
1807,2371807,El Paso International Airport,ELP,Dallas/Ft. Worth International Airport,DFW,3/5/2023,5:30 AM,94,551,1,3/5/2023,8:04 AM,Domestic,0,FALSE,13961,1102,168,8,59,101,2428,1034,127,0,0,0,0,0,0,0
1808,2381808,El Paso International Airport,ELP,Dallas/Ft. Worth International Airport,DFW,3/5/2023,8:25 AM,94,551,1,3/5/2023,10:59 AM,Domestic,0,FALSE,13961,1102,159,14,57,88,2542,1113,228,0,0,0,0,0,0,0
1809,2301809,El Paso International Airport,ELP,Dallas/Ft. Worth International Airport,DFW,3/5/2023,12:10 PM,94,551,1,3/5/2023,2:44 PM,Domestic,0,FALSE,13961,1102,156,12,56,88,1644,990,493,0,0,0,0,0,0,0
1810,2311810,El Paso International Airport,ELP,Dallas/Ft. Worth International Airport,DFW,3/5/2023,3:05 PM,94,551,1,3/5/2023,5:39 PM,Domestic,0,FALSE,13961,1102,174,10,60,104,2893,962,200,0,0,0,0,0,0,0
1811,2321811,El Paso International Airport,ELP,Dallas/Ft. Worth International Airport,DFW,3/5/2023,6:50 PM,94,551,1,3/5/2023,9:24 PM,Domestic,0,FALSE,13961,1102,159,11,56,92,1747,956,211,0,0,0,0,0,0,0
1812,2331812,El Paso International Airport,ELP,Dallas/Ft. Worth International Airport,DFW,3/5/2023,9:45 PM,94,551,1,3/6/2023,12:19 AM,Domestic,0,FALSE,13961,1102,137,9,40,88,3011,766,169,0,0,0,0,0,0,0
1813,2341813,El Paso International Airport,ELP,Dallas/Ft. Worth International Airport,DFW,3/6/2023,1:30 AM,94,551,1,3/6/2023,4:04 AM,Domestic,0,FALSE,13961,1102,141,10,43,88,1423,966,499,0,0,0,0,0,0,0
1814,2351814,Dallas/Ft. Worth International Airport,DFW,El Paso International Airport,ELP,3/5/2023,5:30 AM,94,551,-1,3/5/2023,6:04 AM,Domestic,0,FALSE,19933,1102,152,14,46,92,2116,762,327,0,0,0,0,0,0,0
1815,2361815,Dallas/Ft. Worth International Airport,DFW,El Paso International Airport,ELP,3/5/2023,8:25 AM,94,551,-1,3/5/2023,8:59 AM,Domestic,0,FALSE,19933,1102,158,8,54,96,2800,1156,300,0,0,0,0,0,0,0
1816,2371816,Dallas/Ft. Worth International Airport,DFW,El Paso International Airport,ELP,3/5/2023,12:10 PM,94,551,-1,3/5/2023,12:44 PM,Domestic,0,FALSE,19933,1102,154,12,41,101,2941,850,273,0,0,0,0,0,0,0
1817,2381817,Dallas/Ft. Worth International Airport,DFW,El Paso International Airport,ELP,3/5/2023,3:05 PM,94,551,-1,3/5/2023,3:39 PM,Domestic,0,FALSE,19933,1102,163,11,59,93,1587,978,182,0,0,0,0,0,0,0
1818,2301818,Dallas/Ft. Worth International Airport,DFW,El Paso International Airport,ELP,3/5/2023,6:50 PM,94,551,-1,3/5/2023,7:24 PM,Domestic,0,FALSE,19933,1102,151,10,50,91,1361,1145,328,0,0,0,0,0,0,0
1819,2311819,Dallas/Ft. Worth International Airport,DFW,El Paso International Airport,ELP,3/5/2023,9:45 PM,94,551,-1,3/5/2023,10:19 PM,Domestic,0,FALSE,19933,1102,141,8,42,91,1761,698,436,0,0,0,0,0,0,0
1820,2321820,Dallas/Ft. Worth International Airport,DFW,El Paso International Airport,ELP,3/6/2023,1:30 AM,94,551,-1,3/6/2023,2:04 AM,Domestic,0,FALSE,19933,1102,154,12,56,86,1301,687,120,0,0,0,0,0,0,0
1821,2331821,El Paso International Airport,ELP,Los Angeles International Airport,LAX,3/5/2023,5:30 AM,113,714,-1,3/5/2023,6:23 AM,Domestic,0,FALSE,14219,1428,156,10,53,93,3382,729,413,0,0,0,0,0,0,0
1822,2341822,El Paso International Airport,ELP,Los Angeles International Airport,LAX,3/5/2023,8:25 AM,113,714,-1,3/5/2023,9:18 AM,Domestic,0,FALSE,14219,1428,154,9,43,102,3260,565,497,0,0,0,0,0,0,0
1823,2351823,El Paso International Airport,ELP,Los Angeles International Airport,LAX,3/5/2023,12:10 PM,113,714,-1,3/5/2023,1:03 PM,Domestic,0,FALSE,14219,1428,156,15,55,86,2134,646,157,0,0,0,0,0,0,0
1824,2361824,El Paso International Airport,ELP,Los Angeles International Airport,LAX,3/5/2023,3:05 PM,113,714,-1,3/5/2023,3:58 PM,Domestic,0,FALSE,14219,1428,149,9,49,91,1220,698,440,0,0,0,0,0,0,0
1825,2371825,Los Angeles International Airport,LAX,El Paso International Airport,ELP,3/5/2023,5:30 AM,113,714,1,3/5/2023,8:23 AM,Domestic,0,FALSE,10484,1428,176,11,62,103,2876,941,277,0,0,0,0,0,0,0
1826,2381826,Los Angeles International Airport,LAX,El Paso International Airport,ELP,3/5/2023,8:25 AM,113,714,1,3/5/2023,11:18 AM,Domestic,0,FALSE,10484,1428,160,12,60,88,3030,960,237,0,0,0,0,0,0,0
1827,2301827,Los Angeles International Airport,LAX,El Paso International Airport,ELP,3/5/2023,12:10 PM,113,714,1,3/5/2023,3:03 PM,Domestic,0,FALSE,10484,1428,173,10,64,99,2897,1098,424,0,0,0,0,0,0,0
1828,2311828,El Paso International Airport,ELP,Chicago International Airport,ORD,3/5/2023,5:30 AM,176,1235,1,3/5/2023,9:26 AM,Domestic,0,FALSE,12805,2470,141,8,42,91,1337,759,347,0,0,0,0,0,0,0
1829,2321829,El Paso International Airport,ELP,Chicago International Airport,ORD,3/5/2023,8:25 AM,176,1235,1,3/5/2023,12:21 PM,Domestic,0,FALSE,12805,2470,162,14,58,90,1731,814,389,0,0,0,0,0,0,0
1830,2331830,El Paso International Airport,ELP,Chicago International Airport,ORD,3/5/2023,12:10 PM,176,1235,1,3/5/2023,4:06 PM,Domestic,0,FALSE,12805,2470,164,11,55,98,1739,722,163,0,0,0,0,0,0,0
1831,2341831,El Paso International Airport,ELP,Chicago International Airport,ORD,3/5/2023,3:05 PM,176,1235,1,3/5/2023,7:01 PM,Domestic,0,FALSE,12805,2470,158,8,64,86,1225,875,184,0,0,0,0,0,0,0
1832,2351832,El Paso International Airport,ELP,Chicago International Airport,ORD,3/5/2023,6:50 PM,176,1235,1,3/5/2023,10:46 PM,Domestic,0,FALSE,12805,2470,170,15,52,103,3267,702,481,0,0,0,0,0,0,0
1833,2361833,Chicago International Airport,ORD,El Paso International Airport,ELP,3/5/2023,5:30 AM,176,1235,-1,3/5/2023,7:26 AM,Domestic,0,FALSE,11175,2470,149,13,45,91,3367,1007,435,0,0,0,0,0,0,0
1834,2371834,Chicago International Airport,ORD,El Paso International Airport,ELP,3/5/2023,8:25 AM,176,1235,-1,3/5/2023,10:21 AM,Domestic,0,FALSE,11175,2470,154,13,49,92,3437,733,514,0,0,0,0,0,0,0
1835,2381835,Chicago International Airport,ORD,El Paso International Airport,ELP,3/5/2023,12:10 PM,176,1235,-1,3/5/2023,2:06 PM,Domestic,0,FALSE,11175,2470,153,10,55,88,2898,1044,225,0,0,0,0,0,0,0
1836,2301836,Chicago International Airport,ORD,El Paso International Airport,ELP,3/5/2023,3:05 PM,176,1235,-1,3/5/2023,5:01 PM,Domestic,0,FALSE,11175,2470,152,11,55,86,2058,636,150,0,0,0,0,0,0,0
1837,2311837,Chicago International Airport,ORD,El Paso International Airport,ELP,3/5/2023,6:50 PM,176,1235,-1,3/5/2023,8:46 PM,Domestic,0,FALSE,11175,2470,163,10,59,94,2536,731,339,0,0,0,0,0,0,0
1838,2321838,El Paso International Airport,ELP,Hartsfield-Jackson Atlanta International Airport,ATL,3/5/2023,5:30 AM,181,1280,2,3/5/2023,10:31 AM,Domestic,0,FALSE,19240,2560,155,9,42,104,2672,1173,467,0,0,0,0,0,0,0
1839,2331839,El Paso International Airport,ELP,Hartsfield-Jackson Atlanta International Airport,ATL,3/5/2023,8:25 AM,181,1280,2,3/5/2023,1:26 PM,Domestic,0,FALSE,19240,2560,175,11,62,102,3380,889,545,0,0,0,0,0,0,0
1840,2341840,El Paso International Airport,ELP,Hartsfield-Jackson Atlanta International Airport,ATL,3/5/2023,12:10 PM,181,1280,2,3/5/2023,5:11 PM,Domestic,0,FALSE,19240,2560,152,10,49,93,2826,680,225,0,0,0,0,0,0,0
